Generated by AssetExportManager	export.2022-05-23.10-48-22		filenameFormat:none
file	assetId	att:Title:3	att:English Translation:834	att:Caption:705	att:Description:4	att:Keywords:701	att:Author/Creator/Photographer:706	folders	att:Date Created:7	att:Event:710	att:Horticultural Practices/Grounds maintenance:712	att:Location:713	att:Gate:711	att:Road:718	att:People:714	att:Year:720	att:Alternative Date:835	att:Month:721	att:Season:719	att:Published in, Year:716	att:Projects:715	att:Image Rating:722	att:Asset Location:723	att:Active Status:21	att:Activation Date:22	att:Expiry Date:23	att:Usage Rights:30	att:Copyright:707	att:Credit:708	att:Release Signed:717	att:DRS Number:724	att:OLIVIA Work Number:725	att:Other ID Number:726	att:MD5:727	att:Note:728	att:Plant Accession Number and Qualifier:764	att:Plant Name HTML:741	att:Family:743	att:Genus:744	att:Species:745	att:Scientific Name:746	att:Common Name:747	att:Plant Grid:776	att:Plant Collection:838	att:Horticultural Management Zone:849	att:Pest and Disease:839	att:Plant Accession Number:748	att:Plant Accession Date:749	att:Current Plant Location:754	att:Plant Collector:755	att:Garden Location:850	att:Plant Country:759	att:Locality:760	att:Sublocality:761	att:Geographic Area:762	att:Cultivar:763	att:Abbreviate Name:765	att:Genus Hybrid:767	att:Species Hybrid:769	att:Infraspecific Rank:771	att:Infraspecific Epithet:772	att:Plant Award:773	att:Plant Is Dead:774	att:Plant Is Mapped:775	att:Flickr ID:778	att:Flickr Metadata:779	att: Plant Character:780	att:Watermark Text:781	att:Link to ARB Explorer:782	att:Link to PowerPoint:783	att:Journal/Book Title:730	att:Publication Place and Publisher:732	att:Volume Number:733	att:Issue Number:734	att:Page Number:735	att:ISSN:736	att:ISBN:737	att:Edition:738	att:Publication Year:841	att:Publication Section:836	att:Article Sequence No. In Issue:848	att:Publication Citation:837	att:Publication URL:739	att:Bench Number:785	att:Bench Name:786	att:Honoree:787	att:Bench IMO/IHO:842	att:Bench Dedication Date:789	att:Bench Dedication Expiration Date:843	att:Total in Gifts:791	att:Bench Location:792	att:Bench Type:844	att:Bench Source:794	att:Bench Accession:795	att:Bench Accession Tag:796	att:Bench Commemorative Plaque Text:845	att:Plaque Source:798	att:Donor1:799	att:Donor1 Relationship to Honoree:800	att:Donor1 Gift Date:803	att:Donor2:804	att:Donor2 Relationship to Honoree:805	att:Donor2 Gift Date:808	att:Donor3:809	att:Donor3 Relationship to Honoree:810	att:Donor3 Gift Date:813	att:Donor4:814	att:Donor4 Relationship to Honoree:815	att:Donor4 Gift Date:818	att:Donor5:819	att:Donor5 Relationship to Honoree:820	att:Donor5 Gift Date:824	att:Bench Notes:825	att:Repair/Refinishing Work:826	att:Bench Latest Refinish/Revarnish Date:847	att:Bench Latest Repair/General Maintenance Date:846	dateAdded	addedBy	dateLastModified	lastModifiedBy	dateLastDownloaded	att:File Type:827	orientation	size	att:File Height:829	att:File Width:828	originalFilename	version	att:Donor1 Advance Number:851	att:Donor1 Amount:852	att:Donor2 Advance Number:853	att:Donor2 Amount:854	att:Donor3 Advance Number:855	att:Donor3 Amount:856	att:Donor4 Advance Number:859	att:Donor4 Amount:860	att:Donor5 Advance Number:861	att:Donor5 Amount:862	att:Plant Alternate Name:864	att:Plant Source:865	att:Alt text:866	approved	previewrestricted	advancedViewing	author	code	expiryDate	entityName	relatedAssets	childAssets	parentAssets
ABIES_KOREANA_FR_20613-A_SDSANDTEXT.JPG	16579	Abies koreana fr 20613						SHIP images/ABIES	2006-05-04 14:36:54															Active																																																																																													2021-02-23 14:30:01	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	743866	2277	2766	ABIES_KOREANA_FR_20613-A_SDSANDTEXT.JPG	1														SHIP images/ABIES	false	false		16579		General			
ABIES_KOREANA_FR_20613_SDTEXT.JPG	16578	Abies koreana fr_20613_SD						SHIP images/ABIES	2006-05-04 14:37:53															Active																																																																																													2021-02-23 14:29:58	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	430584	2113	2796	ABIES_KOREANA_FR_20613_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16578		General			
ABIES_KOREANA_FR_20613_SDSTEXT.JPG	16577	Abies koreana fr_20613_SDS						SHIP images/ABIES	2006-05-04 14:29:08															Active																																																																																													2021-02-23 14:29:54	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	543765	2185	2579	ABIES_KOREANA_FR_20613_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16577		General			
ABIES_KOREANA_FR_20613_SDSANDTEXT.JPG	16576	Abies koreana fr 20613						SHIP images/ABIES	2006-05-04 14:36:54															Active																																																																																													2021-02-23 14:29:50	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	451351	2277	2766	ABIES_KOREANA_FR_20613_SDSANDTEXT.JPG	1														SHIP images/ABIES	false	false		16576		General			
ABIES_KOREANA_FR_10645-A_SDTEXT.JPG	16575	Abies koreana fr_10645-A_SD						SHIP images/ABIES	2006-05-04 15:02:26															Active																																																																																													2021-02-23 14:29:47	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	703117	1998	2744	ABIES_KOREANA_FR_10645-A_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16575		General			
ABIES_KOREANA_FR_10645-A_SDSTEXT.JPG	16574	Abies koreana fr_10645-A_SDS						SHIP images/ABIES	2006-05-04 15:00:58															Active																																																																																													2021-02-23 14:29:44	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	591293	2226	2971	ABIES_KOREANA_FR_10645-A_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16574		General			
ABIES_KOREANA_FR_10645-A_SDSANDTEXT.JPG	16573	Abies_koreana_fr_10645-A_SDSAND						SHIP images/ABIES	2006-05-04 15:05:00															Active																																																																																													2021-02-23 14:29:41	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	704739	2127	2740	ABIES_KOREANA_FR_10645-A_SDSANDTEXT.JPG	1														SHIP images/ABIES	false	false		16573		General			
ABIES_KAWAKAMII_FR_273-98_SDSTEXT.JPG	16572	Abies_kawakamii_273-98_SDS						SHIP images/ABIES	2006-05-03 13:49:43															Active																																																																																													2021-02-23 14:29:37	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	753767	2046	2820	ABIES_KAWAKAMII_FR_273-98_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16572		General			
ABIES_KAWAKAMII_273-98_SDTEXT.JPG	16571	Abies_kawakamii_fr_273-98_SD						SHIP images/ABIES	2006-05-03 13:51:25															Active																																																																																													2021-02-23 14:29:33	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	726931	2132	2946	ABIES_KAWAKAMII_273-98_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16571		General			
ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDTEXT.JPG	16570	Abies_homolepis_var_homolepis_fr_12413_B_SD						SHIP images/ABIES	2006-05-03 13:22:03															Active																																																																																													2021-02-23 14:29:30	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins		Image (jpg)	Landscape	1031165	2283	3054	ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16570		General			
ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSTEXT.JPG	16569	Abies_homolepis var. homolepis_fr_12413-B						SHIP images/ABIES	2006-05-03 13:19:12															Active																																																																																													2021-02-23 14:29:26	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins	2022-05-15 17:18:52	Image (jpg)	Landscape	637921	2136	2796	ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16569		General			
ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSANDTEXT.JPG	16568	Abies_homolepis_var_homolepis_fr_12413-B_SDSAND						SHIP images/ABIES	2006-05-03 13:32:41															Active																																																																																													2021-02-23 14:29:22	Matthew Caulkins	2021-02-23 14:45:46	Matthew Caulkins	2022-05-15 17:18:56	Image (jpg)	Landscape	842706	2284	3028	ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSANDTEXT.JPG	1														SHIP images/ABIES	false	false		16568		General			
ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSAND_TEXT.JPG	16567	Abies_homolepis_var_homolepis_fr_12413-B_SDSAND						SHIP images/ABIES	2006-05-03 13:32:41															Active																																																																																													2021-02-23 14:29:18	Matthew Caulkins	2021-02-23 14:46:28	Matthew Caulkins	2022-05-15 17:18:53	Image (jpg)	Landscape	842706	2284	3028	ABIES_HOMOLEPIS_VAR_HOMOLEPIS_FR_12413-B_SDSAND_TEXT.JPG	1														SHIP images/ABIES	false	false		16567		General			
ABIES_FABRI_558-97_SDTEXT.JPG	16566	Abies_fabri_558-97_SD						SHIP images/ABIES	2006-05-03 10:50:34															Active																																																																																													2021-02-23 14:29:15	Matthew Caulkins	2021-02-23 14:46:28	Matthew Caulkins	2022-05-15 17:18:54	Image (jpg)	Landscape	517191	1881	2838	ABIES_FABRI_558-97_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16566		General			
ABIES_FABRI_558-97_SDSTEXT.JPG	16565	Abies fabri_558-97_SDS						SHIP images/ABIES	2006-05-03 09:32:49															Active																																																																																													2021-02-23 14:29:11	Matthew Caulkins	2021-02-23 14:46:28	Matthew Caulkins	2022-05-15 17:18:54	Image (jpg)	Landscape	484483	1948	2154	ABIES_FABRI_558-97_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16565		General			
ABIES_CEPHALONICA_FR_288-43-A_SDTEXT.JPG	16564	Abies_cephalonica_fr_288-43-A_SD						SHIP images/ABIES	2007-02-21 14:29:41															Active																																																																																													2021-02-23 14:29:08	Matthew Caulkins	2021-02-23 14:46:28	Matthew Caulkins	2022-05-15 17:18:53	Image (jpg)	Landscape	520540	2235	3444	ABIES_CEPHALONICA_FR_288-43-A_SDTEXT.JPG	1														SHIP images/ABIES	false	false		16564		General			
ABIES_CEPHALONICA_FR_288-43-A_SDSTEXT.JPG	16563	Abies_cephalonica_fr_288-43-A_SDS						SHIP images/ABIES	2006-05-02 10:36:16															Active																																																																																													2021-02-23 14:29:04	Matthew Caulkins	2021-02-23 14:46:28	Matthew Caulkins	2022-05-15 17:18:57	Image (jpg)	Landscape	571448	2159	3161	ABIES_CEPHALONICA_FR_288-43-A_SDSTEXT.JPG	1														SHIP images/ABIES	false	false		16563		General			
